Utterance.ID,Timestamp,Trial.ID,Condition,Cluster.ID,IS_NEW_REPRESENTATIVE,Is.Representative,Is.Junk,Utterance,Cluster.Size,Intra.Complete,Intra.Average,Inter.Complete,Inter.Single,Inter.Average,Inter.Hausforff
7377,NA,NA,NA,109,0,0,0,This camera has a 20.4 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
8160,NA,NA,NA,109,0,0,0,This camera has 181 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
8206,NA,NA,NA,109,0,0,0,This camera has a 20.4 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
9227,NA,NA,NA,109,1,0,0,This camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
9365,NA,NA,NA,109,0,0,0,This camera has a 24.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
10340,NA,NA,NA,109,0,0,0,This camera has a 24.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
10410,NA,NA,NA,109,0,0,0,It has a 24.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
10446,NA,NA,NA,109,0,0,0,This camera has a 24.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
10830,NA,NA,NA,109,0,0,0,This camera has a 24.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
10860,NA,NA,NA,109,0,0,0,This one has 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
11054,NA,NA,NA,109,1,0,0,This camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
11234,NA,NA,NA,109,0,0,0,It has a 24.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
11351,NA,NA,NA,109,0,0,0,This Canon has a 20.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
11561,NA,NA,NA,109,0,0,0,This one has a 20.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
11723,NA,NA,NA,109,0,0,0,The Lumix GX8 has a 20.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
11909,NA,NA,NA,109,0,0,0,This camera has a 20.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
12074,NA,NA,NA,109,0,0,0,It has a 20.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
12179,NA,NA,NA,109,0,0,0,It has a 20.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
12229,NA,NA,NA,109,0,0,0,This camera has a 20.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
12244,NA,NA,NA,109,0,0,0,It has 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
12387,NA,NA,NA,109,0,0,0,It has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
12530,NA,NA,NA,109,1,0,0,This camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
12561,NA,NA,NA,109,0,0,0,It has a 20.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
12841,NA,NA,NA,109,0,0,0,This camera has a 20.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
13846,NA,NA,NA,109,0,0,0,This camera has a 16 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
14900,NA,NA,NA,109,0,0,0,This camera has a 16 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
15213,NA,NA,NA,109,0,0,0,It has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
15779,NA,NA,NA,109,1,0,0,This camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
16129,NA,NA,NA,109,1,0,0,This camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
16165,NA,NA,NA,109,0,0,0,It has a 16.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
16678,NA,NA,NA,109,0,0,0,This one has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
16908,NA,NA,NA,109,0,0,0,This camera has a 16.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
17162,NA,NA,NA,109,0,0,0,This camera has a 16.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
17677,NA,NA,NA,109,0,0,0,The camera has a 16.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
17689,NA,NA,NA,109,1,0,0,This camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
17879,NA,NA,NA,109,0,0,0,It has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
18018,NA,NA,NA,109,0,0,0,This camera has a 20 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
18052,NA,NA,NA,109,0,0,0,This camera has a 20 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
18309,NA,NA,NA,109,0,0,0,This camera has a 45.7 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
18391,NA,NA,NA,109,0,0,0,It has a 45.7 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
18548,NA,NA,NA,109,0,0,0,This camera has 24.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
18598,NA,NA,NA,109,0,0,0,This camera has a 20 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
18734,NA,NA,NA,109,0,0,0,This camera has a 24.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
19201,NA,NA,NA,109,0,0,0,The camera has a 20 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
19523,NA,NA,NA,109,0,0,0,This camera has a 24.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
19660,NA,NA,NA,109,0,0,0,It has a 45.7 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
19948,NA,NA,NA,109,0,0,0,This camera has a 45.7 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
19985,NA,NA,NA,109,0,0,0,This camera has a 24.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
20468,NA,NA,NA,109,0,0,0,It has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
20496,NA,NA,NA,109,1,0,0,This camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
20513,NA,NA,NA,109,0,0,0,It has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
20772,NA,NA,NA,109,0,0,0,This camera has a 30.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
21794,NA,NA,NA,109,0,0,0,This camera has a 30.3 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
21978,NA,NA,NA,109,0,0,0,The camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
22344,NA,NA,NA,109,0,0,0,The camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
22496,NA,NA,NA,109,0,0,0,It has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
23968,NA,NA,NA,109,0,0,0,This one has 18.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
24011,NA,NA,NA,109,0,0,0,This Sony camera as a 18.2 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
3732,NA,NA,NA,109,1,1,0,This camera has a 20.1 megapixel resolution.,94,0.6727,0.190862022420499,1,0.2639,0.91946963231268,1
26,NA,NA,NA,110,0,0,0,It has an APS-C 23.5 by 15.6 millimeter CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
109,NA,NA,NA,110,0,0,0,It features an APS-C 23.5 by 15.6 millimeter CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
138,NA,NA,NA,110,0,0,0,This camera has a APS-C (23.5 by 15.6 millimeter) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
286,NA,NA,NA,110,0,0,0,It has a 23.5 x 15.6 mm CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
321,NA,NA,NA,110,0,0,0,The sensor on this is an APS-C (23.5 x 15.6 mm) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
369,NA,NA,NA,110,0,0,0,The sensor size on this is an APS-C (23.5 x15.6 mm) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
379,NA,NA,NA,110,1,0,0,This one has a 23.5 x 15.6 mm APS-C CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
501,NA,NA,NA,110,0,0,0,This has an APS-C (23.5 x 15.6 mm) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
748,NA,NA,NA,110,0,0,0,This one has an APS-C (23.5 x 15.6 mm) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
864,NA,NA,NA,110,0,0,0,This camera has a 23.5 x 15.6 mm APS-C CMOS sensor,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
891,NA,NA,NA,110,0,0,0,It has an APS-C 23.5 by 15.6 millimeter CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
906,NA,NA,NA,110,0,0,0,It features an APS-C 23.5 by 15.6 millimeter CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
921,NA,NA,NA,110,0,0,0,The sensor on this model is an APS-C (23.5 x 15.6 mm) CMOS one.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
1090,NA,NA,NA,110,0,0,0,The sensor on this is an APS-C (23.5 x 15.6 mm) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
1190,NA,NA,NA,110,0,0,0,This one has an APS-C (23.5 x 15.6 mm) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
1470,NA,NA,NA,110,0,0,0,This camera has an APS-C (23.5 by 15.6 millimeter) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
1558,NA,NA,NA,110,0,0,0,This cameras APS-C CMOS sensor size is 23.5 X 15.6 mm,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
2023,NA,NA,NA,110,0,0,0,It has a 23.5 x 15.6 mm CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
2121,NA,NA,NA,110,0,0,0,This camera has an APS-C (23.5 x 15.6 mm) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
2225,NA,NA,NA,110,1,0,0,This one has a 23.5 x 15.6 mm APS-C CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
6960,NA,NA,NA,110,0,0,0,"The sensor, which is a CMOS DX type, is 23.5 x 15.7 mm.",93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
7117,NA,NA,NA,110,0,0,0,This camera has a 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
7151,NA,NA,NA,110,0,0,0,This camera has a 23.5 by 15.7 millimeter CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
7186,NA,NA,NA,110,0,0,0,This camera has a 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
7250,NA,NA,NA,110,0,0,0,The sensor size of this is 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
7514,NA,NA,NA,110,0,0,0,It features a 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
7547,NA,NA,NA,110,0,0,0,This Nikon camera comes with a 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
7563,NA,NA,NA,110,0,0,0,It features a 23.5 by 15.7 millimeter CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
7582,NA,NA,NA,110,0,0,0,The sensor is a CMOS DX 23.5 x 15.7 mm.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
7633,NA,NA,NA,110,0,0,0,It features a 23.5 by 15.7 millimeter CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8090,NA,NA,NA,110,0,0,0,This camera has a CMOS DX sensor which is 23.5 x 15.7 mm in size.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8121,NA,NA,NA,110,0,0,0,This camera has a 23.5 by 15.7 millimeter CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8226,NA,NA,NA,110,0,0,0,This one has a 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8256,NA,NA,NA,110,0,0,0,It features a 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8474,NA,NA,NA,110,0,0,0,The sensor is a CMOS DX sensor with 23.5 x 15.7 mm.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8581,NA,NA,NA,110,0,0,0,It features a 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8633,NA,NA,NA,110,0,0,0,It has a 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8737,NA,NA,NA,110,0,0,0,It features a 23.5 by 15.7 millimeter CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8777,NA,NA,NA,110,0,0,0,This one has a 23.5 x 15.7 mm CMOS DX sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
8795,NA,NA,NA,110,0,0,0,This camera has a CMOS DX sensor which is 23.5 x 15.7 mm in size.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
9028,NA,NA,NA,110,0,0,0,The sensor is a CMOS DX sensor with 23.5 x 15.7 mm.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
15737,NA,NA,NA,110,0,0,0,"I don't have specific dimensions about the sensor, but I can tell you that it is an APS-C (crop) sensor.",93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
15798,NA,NA,NA,110,0,0,0,This camera has an APS-C sensor or crop sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
15827,NA,NA,NA,110,0,0,0,The sensor is a APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
15851,NA,NA,NA,110,0,0,0,It features a 23.6 x 15.6mm APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
15912,NA,NA,NA,110,0,0,0,This camera has an APS-C crop sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
15934,NA,NA,NA,110,0,0,0,The sensor on this a APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16035,NA,NA,NA,110,0,0,0,"This camera has an APS-C sensor, also known as a crop sensor.",93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16074,NA,NA,NA,110,0,0,0,This model features an APS-C sensor (crop sensor) as it's sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16094,NA,NA,NA,110,0,0,0,It features an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16270,NA,NA,NA,110,0,0,0,It features a 23.6 x 15.6 mm APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16317,NA,NA,NA,110,0,0,0,It comes with a 23.6 x 15.6 mm (APS-C) X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16399,NA,NA,NA,110,0,0,0,It has a 23.6 by 15.6 millimeter APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16419,NA,NA,NA,110,0,0,0,It has an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16503,NA,NA,NA,110,0,0,0,This camera has an APS-C crop sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16621,NA,NA,NA,110,0,0,0,APS-C sensor (crop sensor),93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16636,NA,NA,NA,110,0,0,0,It has a 23.6 by 15.6 millimeter APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16659,NA,NA,NA,110,0,0,0,"You'll find this one has an APS-C sensor, a crop sensor specifically.",93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16834,NA,NA,NA,110,0,0,0,This one has an APS-C sensor or crop sensor as it's known.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16846,NA,NA,NA,110,0,0,0,The camera uses an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
16959,NA,NA,NA,110,0,0,0,The sensor on this is an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17043,NA,NA,NA,110,0,0,0,The sensor on this is an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17092,NA,NA,NA,110,0,0,0,The sensor on this is an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17134,NA,NA,NA,110,0,0,0,"This sensor is an APS-C, which is damn good.",93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17155,NA,NA,NA,110,0,0,0,It features an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17224,NA,NA,NA,110,0,0,0,This camera has 23.6 by 15.6 millimtere (APS-C) X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17239,NA,NA,NA,110,0,0,0,"As far as sensor size, this Sony camera has an APS-C sensor, also known as a crop sensor.",93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17248,NA,NA,NA,110,0,0,0,This camera has an APS-C crop sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17346,NA,NA,NA,110,0,0,0,The Sony Alpha has an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17490,NA,NA,NA,110,0,0,0,It has an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17555,NA,NA,NA,110,0,0,0,"It's a crop sensor, an APS-C sensor.",93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17606,NA,NA,NA,110,0,0,0,It features an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17668,NA,NA,NA,110,0,0,0,It features a 23.6 by 15.6 millimeter APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17722,NA,NA,NA,110,0,0,0,The sensor on this is an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17799,NA,NA,NA,110,0,0,0,This camera has a 23.6 by 15.6 millimeter (APS-C) X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17832,NA,NA,NA,110,0,0,0,It features an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17839,NA,NA,NA,110,0,0,0,The sensor is an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17909,NA,NA,NA,110,0,0,0,It has an APS-C sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
17951,NA,NA,NA,110,0,0,0,This camera has an APS-C crop sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
18293,NA,NA,NA,110,0,0,0,This camera has a 23.6 by 15.6 millimeter (APS-C) X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
18335,NA,NA,NA,110,0,0,0,It features a 23.6 by 15.6 millimeter APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
18675,NA,NA,NA,110,0,0,0,This camea has a 32.6 by 15.6 millimeter (APS-C) X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
18728,NA,NA,NA,110,0,0,0,The sensor size on this one is 23.6 x 15.6 mm (APS-C) X-Trans CMOS II Sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
18812,NA,NA,NA,110,0,0,0,This camera has a 23.6 x 15.6 mm (APS-C) X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
18944,NA,NA,NA,110,0,0,0,This camera has a 23.6 by 15.6 millimeter (APS-C) X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
18979,NA,NA,NA,110,0,0,0,It features a 23.6 x 15.6 mm APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
19150,NA,NA,NA,110,0,0,0,This camera has a 23.6 by 15.6 millimeter APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
19264,NA,NA,NA,110,0,0,0,It features a 2.6 by 15.6 millimeter APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
19505,NA,NA,NA,110,0,0,0,It features a 23.6 by 15.6 millimeter APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
19812,NA,NA,NA,110,0,0,0,It features a 23.6 by 15.6 millimeter APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
20072,NA,NA,NA,110,0,0,0,It features a 2.6 by 15.6 millimeter APS-C X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
20179,NA,NA,NA,110,0,0,0,This camera has a 23.6 by 15.6 millimeter (APS-C) X-Trans CMOS II sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
467,NA,NA,NA,110,0,1,0,This camera has an APS-C (23.5 x 15.6 mm) CMOS sensor.,93,0.9626,0.340066841982236,1,0.4285,0.947871030849711,1
76,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
686,NA,NA,NA,111,0,0,0,do you need any artsy effect,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
822,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
1047,NA,NA,NA,111,0,0,0,do you need any artsy effect,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
1170,NA,NA,NA,111,0,0,0,do you need any artsy effect,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
1278,NA,NA,NA,111,0,0,0,hello do you need any help there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
1408,NA,NA,NA,111,0,0,0,do you need anything,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
1565,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
2055,NA,NA,NA,111,0,0,0,do you need any artsy effect,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
2344,NA,NA,NA,111,0,0,0,do you need anything,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
2698,NA,NA,NA,111,0,0,0,hello do you need any help there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
2829,NA,NA,NA,111,0,0,0,hello do you need any help there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
2871,NA,NA,NA,111,0,0,0,do you need any artsy effect,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
3356,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
3393,NA,NA,NA,111,1,0,0,do you need any help,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
3412,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
4049,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
4332,NA,NA,NA,111,0,0,0,do you need anything,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
4485,NA,NA,NA,111,0,0,0,do you need anything,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
4861,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
4921,NA,NA,NA,111,0,0,0,do you need anything,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
5102,NA,NA,NA,111,1,0,0,do you need any help,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
5177,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
5208,NA,NA,NA,111,0,0,0,do you need any artsy effect,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
5280,NA,NA,NA,111,0,0,0,do you need anything,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
5301,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
5827,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
5914,NA,NA,NA,111,0,0,0,do you need any artsy effect,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
5935,NA,NA,NA,111,0,0,0,do you need anything,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
6294,NA,NA,NA,111,0,0,0,do you need anything,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
6303,NA,NA,NA,111,1,0,0,do you need any help,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
7095,NA,NA,NA,111,0,0,0,do you need help with anything there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
7120,NA,NA,NA,111,0,0,0,hello do you need any help there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
7158,NA,NA,NA,111,0,0,0,do you need anything,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
7397,NA,NA,NA,111,0,0,0,do you need any artsy effect,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
7643,NA,NA,NA,111,1,0,0,do you need any help,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
7805,NA,NA,NA,111,0,0,0,hello do you need any help there,93,0.6559,0.189452758298271,1,0.5562,0.960673350353009,1
