NEW_ID,CLUSTER_ID,TIMESTAMP,TRIAL,SPATIAL_STATE,STATE_TARGET,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEAKING,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,SHOPKEEPER_SPEAKING,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CUSTOMER_ACTION,SHOPKEEPER_ACTION
BAD,4;PRESENT_X;SONY,1.437724027E9,581,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,Sony camera so it's only been out for around about time five years with the consequence uses your cameras older than that you would have to bye new lenses this camera have a drink with a good basic lens that you can see on it now,good basic lens;Sony camera;new lenses;consequence;drink;cameras;time,,SS,

-,0;PRESENT_X;SONY,1.437724044E9,581,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,something that is. You know that I can use with my old lenses,old lenses,SILENCE,NONE,NO_KEYWORD,CS,,
-,136;PRESENT_X;SONY,1.437724049E9,581,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,can I switch to the pictures you like to take,pictures,,SS,

-,0;PRESENT_X;SONY,1.437724053E9,581,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,basically what I do is like taking pictures of their life can go to a park and take pictures so I need sleep good last thing I want to go good,good last thing;pictures;life;park,SILENCE,NONE,NO_KEYWORD,CS,,
-,122;PRESENT_X;SONY,1.43772407E9,581,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,so you're already a wildlife photographer,wildlife photographer,,SS,
-,0;PRESENT_X;CANON,1.437724071E9,581,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;CANON,1.437724074E9,581,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,SPEAKING,you can say that,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,SM,
-,0;PRESENT_X;CANON,1.437724075E9,581,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,103;PRESENT_X;CANON,1.437724076E9,581,PRESENT_X,CANON,SONY,CANON,CANON,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,its something you enjoy and you have some lenses are they Canon lens,Canon lens;lenses,CM,SSSM,
-,0;PRESENT_X;CANON,1.437724077E9,581,PRESENT_X,CANON,SONY,CANON,CANON,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;CANON,1.43772408E9,581,PRESENT_X,CANON,NONE,NONE,CANON,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;CANON,1.437724082E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,Yeah actually the camera they have is this is a Canon buddies like I do bowling end recently is another working properly so I went by,Canon buddies;camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,53;PRESENT_X;CANON,1.437724088E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,how old is the camera,camera,,SS,

-,0;PRESENT_X;CANON,1.437724093E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,its 8 years old,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,103;PRESENT_X;CANON,1.437724095E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,and the lenses of the same H,lenses,,SS,

-,0;PRESENT_X;CANON,1.437724099E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,yeah I bought them together so minutes after that,yeah,SILENCE,NONE,NO_KEYWORD,CS,,
-,215;PRESENT_X;CANON,1.437724102E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,this is the new Canon this is the latest model probably your lenses will work quite well with it please take it up see how it feels in your hands,new Canon;latest model;lenses;hands,,SS,

-,84;PRESENT_X;CANON,1.437724114E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,Cannons big development over the years it's been the sculpting of the body so that it ergonomically sits in your hand it's very comfortable to use,Cannons big development;sculpting;body;hand,,SS,

-,0;PRESENT_X;CANON,1.437724125E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,you don't actually I'm looking for something like this how much is this camera,camera,SILENCE,NONE,NO_KEYWORD,CS,,
BAD,96;PRESENT_X;CANON,1.437724131E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,this camera body is $2000 if you want to test it with the lenses you have already we can set it up for you can set you up with the test talking you through its paces we would just need notice to get a camera ready for you and set it up on a put the chop,camera body;paces;chop;lenses;notice;test,,SS,

-,0;PRESENT_X;CANON,1.43772415E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,can I bring my lenses this camera to take a pill work,pill work;lenses;camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,232;PRESENT_X;CANON,1.437724153E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,definitely please do it's a big investment we encourage people to do that,big investment;people,,SS,

-,0;PRESENT_X;CANON,1.43772416E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,thank you thank you very much,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,191;PRESENT_X;CANON,1.437724161E9,581,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,no problem look forward to seeing you again,problem look,,SS,
-,0;WAITING;NONE,1.437724163E9,581,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;WAITING;NONE,1.437724166E9,581,WAITING,NONE,CANON,DOOR,DOOR,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,


-,0;NONE;DOOR,1.437724196E9,582,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;NONE;MIDDLE,1.437724199E9,582,NONE,MIDDLE,DOOR,MIDDLE,MIDDLE,SERVICE_COUNTER,NIKON,NIKON,SPEAKING,hey how are you,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CSCM,SM,
-,2;NONE;MIDDLE,1.4377242E9,582,NONE,MIDDLE,DOOR,MIDDLE,MIDDLE,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,real good just,NO_KEYWORD,CM,SSSM,

-,0;NONE;MIDDLE,1.437724201E9,582,NONE,MIDDLE,DOOR,MIDDLE,MIDDLE,NONE,NONE,NIKON,SPEAKING,a good camera but I don't want something that expensive so kind of a camera that can settle settle things that I really didn't and something I usually show me to put up since about it,expensive so kind;good camera;things,SILENCE,NONE,NO_KEYWORD,CSCM,,
-,0;FACE_TO_FACE;NONE,1.437724202E9,582,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,24;FACE_TO_FACE;NONE,1.437724218E9,582,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,it's because you had a camera before,camera,,SS,
-,0;PRESENT_X;SONY,1.437724219E9,582,PRESENT_X,SONY,NONE,NONE,MIDDLE,NIKON,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;SONY,1.437724222E9,582,PRESENT_X,SONY,NONE,NONE,MIDDLE,NIKON,SONY,SONY,SPEAKING,yeah yeah I have an econ like a g6 one of the very professional with lenses and stuff but I'm looking for something and less expensive than that like a second camera,econ;lenses;camera;stuff,SILENCE,NONE,NO_KEYWORD,CS,SM,
-,0;PRESENT_X;SONY,1.437724223E9,582,PRESENT_X,SONY,MIDDLE,SONY,SONY,NIKON,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;SONY,1.437724228E9,582,PRESENT_X,SONY,MIDDLE,SONY,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;PRESENT_X;SONY,1.437724229E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,329;PRESENT_X;SONY,1.437724237E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,this is designed for exactly that kind of job its sunny out for a 6000 so as you can see it's quite light it up and have a play for like take some pictures,kind;job;play;pictures,,SS,

BAD,127;PRESENT_X;SONY,1.43772425E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,it's only half a kilogram and the saving is in the mirror and mirror mechanism because it sure. Since I didn't buy the electronics are such that it still looks like it's open photograph,mirror mechanism;kilogram;saving;electronics;photograph,,SS,

-,0;PRESENT_X;SONY,1.43772427E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,and can I do what can I do like long exposure pictures with this one or is just like it simple,long exposure pictures,SILENCE,NONE,NO_KEYWORD,CS,,
-,23;PRESENT_X;SONY,1.437724278E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,Full manual control of most of the basic settings but the shutter speed on it goes up to 30 seconds after that you would have to go back to your Nick on and use its bulb,shutter speed;basic settings;bulb;Nick;control,,SS,

-,0;PRESENT_X;SONY,1.43772429E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,what about the megapixels camera,camera;megapixels,SILENCE,NONE,NO_KEYWORD,CS,,
-,58;PRESENT_X;SONY,1.437724299E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,Hey it's got a 20 megapixel sensor but as you can see it's got a huge area of glass so it's got a very clear vision through the lens you can make some beautiful enlargements from this up to mural size,megapixel sensor;beautiful enlargements;huge area;mural size;clear vision;lens,,SS,

-,0;PRESENT_X;SONY,1.437724315E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,oh I see and what about the approval of the following points in the ISO,following points;approval;ISO,SILENCE,NONE,NO_KEYWORD,CS,,
BAD,334;PRESENT_X;SONY,1.437724321E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,hundred seventy one autofocus point so we can pinpoint anything almost anywhere in your picture and follow it around and keep it in focus quite well its very responsive for low-light it hasn't,autofocus point;picture,,SS,

-,32;PRESENT_X;SONY,1.437724333E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,for low light it has an ISO 3200 so its pretty good up to me the evening,low light;evening;ISO,,SS,

-,0;PRESENT_X;SONY,1.437724344E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,oh I see him in all this looks nice looks like and I like the color but what about the price this week,nice looks;color;price,SILENCE,NONE,NO_KEYWORD,CS,,
-,50;PRESENT_X;SONY,1.437724354E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,$500 and for that you get a picture quality comparable with tough and photo cameras,photo cameras;picture quality,,SS,

-,0;PRESENT_X;SONY,1.437724364E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,well thank you very much,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,10;PRESENT_X;SONY,1.437724368E9,582,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,no problem have a good afternoon,good afternoon;problem,,SS,
-,0;WAITING;NONE,1.437724369E9,582,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;WAITING;NONE,1.437724372E9,582,WAITING,NONE,SONY,DOOR,DOOR,SONY,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,


-,0;WAITING;NONE,1.437724399E9,583,WAITING,NONE,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;WAITING;NONE,1.437724402E9,583,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;WAITING;NONE,1.437724412E9,583,WAITING,NONE,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;WAITING;NONE,1.437724417E9,583,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,1;WAITING;NONE,1.437724419E9,583,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SPEAKING,good afternoon how can I help,good afternoon,,SS,

-,0;PRESENT_X;NIKON,1.437724422E9,583,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,it's ok i am just looking around,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,74;PRESENT_X;NIKON,1.437724424E9,583,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,feel free to browse if you have any questions I'll just be over it,questions,,SS,

-,0;WAITING;NONE,1.437724428E9,583,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,SPEAKING,thank you,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,

-,0;WAITING;NONE,1.437724433E9,583,WAITING,NONE,NIKON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,SPEAKING,actually i have a question,question,SILENCE,NONE,NO_KEYWORD,CSCM,,
-,2;PRESENT_X;NIKON,1.437724434E9,583,PRESENT_X,NIKON,NIKON,SONY,SONY,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,show,NO_KEYWORD,CM,SSSM,
-,0;PRESENT_X;NIKON,1.437724435E9,583,PRESENT_X,NIKON,NIKON,SONY,SONY,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;NIKON,1.437724437E9,583,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;NIKON,1.437724438E9,583,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,professional camera but I don't I can see it in your ass already have something like with the green oval professional camera,professional camera;green oval;ass,SILENCE,NONE,NO_KEYWORD,CS,,
-,31;PRESENT_X;CANON,1.437724446E9,583,PRESENT_X,CANON,NONE,NONE,MIDDLE,NIKON,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,Canon 5d mark 3 so professional its used for high end fashion shoots its going to space it's going to deep sea with appropriate accessories anything you want to do this camera can do,high end fashion;appropriate accessories;Canon;camera;mark;sea,,SSSM,
-,0;PRESENT_X;CANON,1.437724447E9,583,PRESENT_X,CANON,NONE,NONE,MIDDLE,NIKON,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;PRESENT_X;CANON,1.437724451E9,583,PRESENT_X,CANON,MIDDLE,CANON,CANON,NIKON,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;CANON,1.437724452E9,583,PRESENT_X,CANON,MIDDLE,CANON,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;PRESENT_X;CANON,1.437724453E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;PRESENT_X;CANON,1.43772446E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,oh this looks very good actually but I work from my way I need to take it in very high quality pictures and painting a mural for the job and all that sensor of this camera,high quality pictures;mural;sensor;camera;way;job,SILENCE,NONE,NO_KEYWORD,CS,,
-,285;PRESENT_X;CANON,1.437724477E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,this is a full size CMOS sensor can I just ask Willie speed camera go buying personally or will the magazine be helping you,Willie speed camera;size CMOS;magazine,,SS,

-,0;PRESENT_X;CANON,1.437724486E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,oh I think I might buy from you,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,219;PRESENT_X;CANON,1.437724489E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,so you have some lenses at the magazine you have all the kids that's already there,lenses;magazine;kids,,SS,

-,0;PRESENT_X;CANON,1.437724495E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,Canon printer use the old lenses,Canon printer;old lenses,SILENCE,NONE,NO_KEYWORD,CS,,
-,84;PRESENT_X;CANON,1.437724505E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,generally yes you can use old Canon lenses under about 10 years old for this camera but maybe its best if you bring them in and you can come in on Saturday out to 10 we can set you up and you can practice with those lenses,old Canon lenses;Saturday;camera,,SS,

-,0;PRESENT_X;CANON,1.437724519E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,there are free and you like I don't seem to go more than two years so I don't think I need to bring them to you tell me the price,price,SILENCE,NONE,NO_KEYWORD,CS,,
-,28;PRESENT_X;CANON,1.437724533E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,the camera body is $2000,camera body,,SS,

-,0;PRESENT_X;CANON,1.437724537E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,what about his new comers house is still have like all the miles is he so the old one,new comers house;miles,SILENCE,NONE,NO_KEYWORD,CS,,
BAD,96;PRESENT_X;CANON,1.437724549E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,in fact it has more manual settings so now you can go in and you can do software install manual 2 weeks so that in the camera you cannot have different histogram something's different control settings as well so if anything has no manual settings have ever existed before,different control settings;manual settings;different histogram,,SS,

-,0;PRESENT_X;CANON,1.437724569E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,oh I see I should just have one last question what about long exposure pictures going to take this cover up,long exposure pictures;question;cover,SILENCE,NONE,NO_KEYWORD,CS,,
-,177;PRESENT_X;CANON,1.437724577E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,shutter speeds to go up to 30 seconds and after that you do have a bold mode so you can use extreme long exposures for any special effects you used to do it,extreme long exposures;shutter speeds;bold mode;special effects,,SS,

-,0;PRESENT_X;CANON,1.437724589E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,oldest this looks like a video camera for me thank you very much for your help,video camera;help,SILENCE,NONE,NO_KEYWORD,CS,,
-,192;PRESENT_X;CANON,1.437724595E9,583,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,anytime have a good afternoon,good afternoon,,SS,
-,0;WAITING;NONE,1.437724598E9,583,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,


-,0;WAITING;NONE,1.437724626E9,584,WAITING,NONE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;WAITING;NONE,1.437724632E9,584,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;WAITING;NONE,1.437724648E9,584,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,SPEAKING,excuse me,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,8;PRESENT_X;CANON,1.437724649E9,584,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,hi how can I help,NO_KEYWORD,,SSSM,
-,0;PRESENT_X;CANON,1.43772465E9,584,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;CANON,1.437724654E9,584,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,I'm actually a professional photographer and the paparazzi so I think that I am table but I am going to the Savannah I can update more portable and more discreet that I can use,professional photographer;paparazzi;Savannah,SILENCE,NONE,NO_KEYWORD,CS,,
-,86;PRESENT_X;CANON,1.437724673E9,584,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,I can I ask how close you were going to get to a talent,talent,,SS,
-,0;PRESENT_X;SONY,1.437724674E9,584,PRESENT_X,SONY,NONE,NONE,CANON,CANON,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;SONY,1.437724679E9,584,PRESENT_X,SONY,CANON,DOOR,DOOR,CANON,SONY,SONY,SPEAKING,Alphaville but you know I need I need the pictures of you high quality the phone was acting up selling,high quality;Alphaville;pictures;phone,SILENCE,NONE,NO_KEYWORD,CSCM,SM,
-,0;PRESENT_X;SONY,1.43772468E9,584,PRESENT_X,SONY,CANON,SONY,SONY,CANON,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;SONY,1.437724686E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,122;PRESENT_X;SONY,1.437724687E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,so you're going to try and get in close rather than sit on a boat to kill a meter away and focus in from this,meter;boat,,SS,

-,0;PRESENT_X;SONY,1.437724695E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I will I will be in 20 meters I think,meters,SILENCE,NONE,NO_KEYWORD,CS,,
BAD,43;PRESENT_X;SONY,1.4377247E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,Here is designed to take top and photos that can be reproduced in magazines but it's like it's portable and it's quite discreet it's available in black even though we have a supermodel on display so you know you don't have to go out with something bright and shiny face I cannot have a try,shiny face;supermodel;magazines;try;photos;display,,SS,

-,239;PRESENT_X;SONY,1.437724728E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,cancel the auto focus is very responsive but it can follow me moving characters within the frame quite well,auto focus;frame;characters,,SS,

-,0;PRESENT_X;SONY,1.437724739E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,oldest sister looks good then we have a night mode or something,oldest sister;night mode,SILENCE,NONE,NO_KEYWORD,CS,,
-,42;PRESENT_X;SONY,1.437724746E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,night mode but that can become very noisy and grainy if you're shooting video generally speaking if your talent is in a brightly the is you is or goes up to 3200 so you should be ok,night mode;talent;ok;video,,SS,

-,0;PRESENT_X;SONY,1.437724762E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,what is the price of this one,price,SILENCE,NONE,NO_KEYWORD,CS,,
-,36;PRESENT_X;SONY,1.437724766E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,it's only $500,NO_KEYWORD,,SS,

-,0;PRESENT_X;SONY,1.43772477E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I will thank you very much for your help when you're ready come,come;help,SILENCE,NONE,NO_KEYWORD,CS,,
-,106;PRESENT_X;SONY,1.437724778E9,584,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,no problem it when you're ready come back and we can package one up for you,problem,,SS,
-,0;WAITING;NONE,1.43772478E9,584,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
