TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID_SHOPKEEPER,IS_BAD_CLUSTER_SHOPKEEPER,CLUSTER_ID_CUSTOMER,IS_BAD_CLUSTER_CUSTOMER
1436409406,347,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,call sounds good does it have black,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes it comes in black,NO_KEYWORD,687;PRESENT_X;NIKON,-,36;PRESENT_X;NIKON,BAD
1436409418,347,PASSIVE,PRESENT_X,SONY,NOVICE,NIKON,SONY,SONY,NONE,NONE,NIKON,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,NIKON,NONE,NO_KEYWORD,0;PRESENT_X;SONY,-,0;PRESENT_X;SONY,-
1436409425,347,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,NIKON,does this one also have black,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NIKON,SONY,SONY,Yes that also comes in Black,Black,305;PRESENT_X;SONY,-,116;PRESENT_X;SONY,BAD
1436409436,347,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,is this better than the last one,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,for sport pictures it's better because it has 179 autofocus points so it's really good for taking moving objects,autofocus points;sport pictures;objects,24;PRESENT_X;SONY,-,90;PRESENT_X;SONY,-
1436409449,347,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,it's more expensive though,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,yes this one cost $550,cost,672;WAITING;NONE,-,217;PRESENT_X;SONY,-
1436409482,348,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,DOOR,NONE,NONE,SERVICE_COUNTER,I am just looking for a mid-range camera,mid-range camera,PRESENT_X,SONY,CANON,SONY,SONY,NONE,NONE,SONY,"I can show you to this one, the Sony camera comes with easy to use settings but you can also control the manual settings completely",Sony camera;manual settings,759;PRESENT_X;SONY,-,607;WAITING;NONE,-
1436409507,348,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,how many manual settings is it outside,manual settings,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,all the manual if you have full control the manual setting so the shutter speed the ISO the aperture,shutter speed;aperture;manual setting;control;ISO,521;PRESENT_X;SONY,-,759;PRESENT_X;SONY,-
1436409519,348,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,what's Aperture,Aperture,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's how much the lens can take the light so basically the bigger the aperture  it takes faster pictures,faster pictures;aperture;lens;light,245;PRESENT_X;SONY,-,337;PRESENT_X;SONY,-
1436409542,348,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,how many calories,calories,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,this one has 3 different colors silver white and black,different colors,695;PRESENT_X;SONY,-,740;PRESENT_X;SONY,-
1436409554,348,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,iced mocha can I see this one again,iced mocha,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,sure,NO_KEYWORD,244;PRESENT_X;NIKON,-,424;PRESENT_X;SONY,-
1436409566,348,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how much is this one,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,This one is 68 dollars,dollars,587;PRESENT_X;NIKON,-,544;PRESENT_X;NIKON,-
1436409576,348,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,ok thanks,ok thanks,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,no worries,worries,470;WAITING;NONE,-,454;PRESENT_X;NIKON,-
1436409666,349,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,I'm looking for something in it that has like a lot of a good autofocus like that's a lot of focus points,good autofocus;focus points,PRESENT_X,SONY,SONY,CANON,CANON,SERVICE_COUNTER,SONY,SONY,This one is the camera with the highest autofocus points that we have it has 179 autofocus points,highest autofocus points;camera,422;PRESENT_X;SONY,-,760;WAITING;NONE,-
1436409684,349,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,179,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,right,NO_KEYWORD,85;PRESENT_X;SONY,-,22;PRESENT_X;SONY,BAD
1436409689,349,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,okay what about that one over there,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,"this one is a DSLR camera, although it has some Less AutoFocus points you can take better pictures depending on the lens",DSLR camera;AutoFocus points;better pictures;lens,157;PRESENT_X;CANON,-,116;PRESENT_X;SONY,BAD
1436409704,349,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,So I gotta get that separately,ta,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes unfortunately we don't have the lens here,lens,467;PRESENT_X;CANON,-,3;PRESENT_X;CANON,BAD
1436409711,349,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what's the price difference,price difference,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"this one just the body it cost 2000 dollars, but because you don't have to buy extra lenses, 550 dollars",extra lenses;dollars;body,605;PRESENT_X;CANON,-,128;PRESENT_X;CANON,-
1436409738,349,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,SONY,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,ok thanks,ok thanks,WAITING,NONE,NONE,NONE,SONY,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,no worries,worries,470;WAITING;NONE,-,451;WAITING;NONE,-
1436409779,350,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,DOOR,NONE,NONE,SERVICE_COUNTER,Hi do you have any DSLR,DSLR;Hi,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,"Yes we do, this canon is the best DSLR that we have in our store",best DSLR;canon;store,749;PRESENT_X;CANON,-,786;WAITING;NONE,-
1436409791,350,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,do you have any other ones,ones,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,no that's the only one we have,NO_KEYWORD,25;PRESENT_X;CANON,BAD,252;PRESENT_X;CANON,-
1436409799,350,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,does it have good ISO,good ISO,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes it takes really good pictures of to 6400 iso,good pictures;iso,442;PRESENT_X;CANON,-,1;PRESENT_X;CANON,-
1436409807,350,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what about the sensor size,sensor size,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it's a full frame camera,frame;camera,86;PRESENT_X;CANON,-,68;PRESENT_X;CANON,-
1436409813,350,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,is the exposure any good,exposure,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it takes up to 30 seconds of exposure,exposure,432;PRESENT_X;CANON,-,39;PRESENT_X;CANON,-
1436409824,350,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what's the price,price,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,just the body only cost $2000,body,79;PRESENT_X;CANON,-,128;PRESENT_X;CANON,-
1436409832,350,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,okay thanks a lot,okay thanks,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for coming,NO_KEYWORD,268;WAITING;NONE,-,600;PRESENT_X;CANON,-
1436409874,351,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436409876,351,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,so is this camera any good,camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this is the most basic camera we have in our store but it's very easy to use for beginner user,basic camera;beginner user;store,74;PRESENT_X;NIKON,-,718;WAITING;NONE,-
1436409889,351,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,what about Advanced users,Advanced users,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,It doesn't have any manual settings so if you're looking for serious Photography that this is not the camera for you,manual settings;camera;Photography,144;PRESENT_X;NIKON,-,111;PRESENT_X;NIKON,-
1436409902,351,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,any recommendations,recommendations,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"first you can take a look at this camera, it has preset mode but you can also have the manual settings for the control",camera;look;preset mode;manual settings;control,458;PRESENT_X;SONY,-,576;PRESENT_X;NIKON,-
1436409924,351,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,okay how much is it,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's $550,NO_KEYWORD,411;PRESENT_X;SONY,-,639;PRESENT_X;SONY,-
1436409933,351,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,and how many setting is that again,setting,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,It has full manual settings so you can control the iso the aperture and shutter speed everything,shutter speed;manual settings;aperture;iso,798;PRESENT_X;SONY,-,369;PRESENT_X;SONY,-
1436409944,351,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what about the modes,modes,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"it has 9 different preset modes, beach mode or night settings and such",different preset modes;beach mode;night settings,304;PRESENT_X;SONY,-,11;PRESENT_X;SONY,-
1436409954,351,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,can I use it pretty much use it anywhere,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,yes you can,NO_KEYWORD,85;PRESENT_X;SONY,-,116;PRESENT_X;SONY,BAD
1436409960,351,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,complex,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,116;PRESENT_X;SONY,BAD
1436409975,351,PASSIVE,WAITING,NONE,ADVANCED,CANON,DOOR,DOOR,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,DOOR,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436410011,352,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436410017,352,PASSIVE,WAITING,NONE,ADVANCED,SONY,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436410019,352,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,I can you help,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,yes sure,NO_KEYWORD,202;PRESENT_X;CANON,-,37;PRESENT_X;CANON,BAD
1436410025,352,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,this is pretty new does it take good photos,good photos,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"Yes this is the best camera we have in our store, basically it has really high iso for nighttime shooting, also you can control the exposure up to 30 seconds and also it has a full frame sensor",nighttime shooting;best camera;sensor;exposure;frame;store;iso,259;PRESENT_X;CANON,-,279;PRESENT_X;CANON,-
1436410054,352,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what about the ISO,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the ISO is like 6400 with very little noise,little noise;ISO,266;PRESENT_X;CANON,-,390;PRESENT_X;CANON,-
1436410066,352,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,is the exposure over 20 seconds,exposure,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes it has 30 seconds,NO_KEYWORD,534;PRESENT_X;CANON,-,39;PRESENT_X;CANON,-
1436410073,352,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,30 seconds whats the weight,weight,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this one just the body only weighs 2000 dollars,dollars;body,717;PRESENT_X;CANON,-,656;PRESENT_X;CANON,-
1436410085,352,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I'm sorry,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,2000 dollars just the weight,dollars;weight,717;PRESENT_X;CANON,-,37;PRESENT_X;CANON,BAD
1436410087,352,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,the weight,weight,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,950 grams,grams,730;PRESENT_X;CANON,-,362;PRESENT_X;CANON,-
1436410091,352,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok,ok,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,0;PRESENT_X;CANON,-,216;PRESENT_X;CANON,-
1436410105,352,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,thanks,thanks,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,311;PRESENT_X;CANON,-
1436410254,354,PASSIVE,WAITING,NONE,ADVANCED,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436410256,354,PASSIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436410262,354,PASSIVE,WAITING,NONE,ADVANCED,CANON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436410273,354,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,Hi can you help me,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,sure,NO_KEYWORD,196;PRESENT_X;SONY,-,171;WAITING;NONE,-
1436410282,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what's the megapixel thing on this,megapixel thing,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,we don't have any information about that,information,385;PRESENT_X;SONY,-,608;PRESENT_X;SONY,-
1436410293,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,I mean like the sensor size,sensor size,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's an aps-c sensor,aps-c sensor,152;PRESENT_X;SONY,-,374;PRESENT_X;SONY,-
1436410299,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,and how big is it,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,although it's not full frame the sensor right,sensor;frame,291;PRESENT_X;SONY,-,90;PRESENT_X;SONY,-
1436410307,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,that's right,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,Although that's not full frame it's really good to take for instance outdoor shots,instance outdoor shots;frame,291;PRESENT_X;SONY,-,389;PRESENT_X;SONY,-
1436410315,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,What about portrait,portrait,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's also good for portrait because it has lots of autofocus points,autofocus points;portrait,62;PRESENT_X;SONY,-,11;PRESENT_X;SONY,-
1436410328,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,how many,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,179,NO_KEYWORD,485;PRESENT_X;SONY,-,116;PRESENT_X;SONY,BAD
1436410333,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,that's a lot,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,0;PRESENT_X;SONY,-,389;PRESENT_X;SONY,-
1436410339,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,it's a soldier it,soldier,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,yes,NO_KEYWORD,85;PRESENT_X;SONY,-,22;PRESENT_X;SONY,BAD
1436410343,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,do you have red,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,No it only comes in black white and silver,silver,150;PRESENT_X;SONY,-,359;PRESENT_X;SONY,-
1436410348,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,okay that's looks good anything else any other colors for a Camaro,Camaro;colors,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,for a camera which has manual settings we have only this and the DSLR,manual settings;DSLR;camera,778;PRESENT_X;SONY,-,19;PRESENT_X;SONY,-
1436410363,354,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,MBA or get this later,MBA,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,thank you for coming,NO_KEYWORD,622;WAITING;NONE,-,22;PRESENT_X;SONY,BAD
1436855694,463,PASSIVE,WAITING,NONE,ADVANCED,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436855700,463,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436855705,463,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,yes,NO_KEYWORD,237;FACE_TO_FACE;NONE,-,777;WAITING;NONE,-
1436855708,463,PASSIVE,FACE_TO_FACE,NONE,ADVANCED,NIKON,CANON,CANON,NONE,NONE,SERVICE_COUNTER,I'm a bird photographer and I want the camera to shoot bird images,bird photographer;bird images;camera,PRESENT_X,CANON,NONE,NONE,SERVICE_COUNTER,SERVICE_COUNTER,CANON,CANON,I can recommend you this camera although the zoom depends on the lens it has very complete features,zoom;lens;camera;features,456;PRESENT_X;CANON,-,722;FACE_TO_FACE;NONE,-
1436855729,463,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what is a ISO on a camera,camera;ISO,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this one has a 6400 ISO so you can take pictures of birds even in Dark Places,Dark Places;ISO;pictures;birds,248;PRESENT_X;CANON,-,98;PRESENT_X;CANON,-
1436855743,463,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what about the exposure,exposure,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this one goes up to 30 seconds of exposure,exposure,432;PRESENT_X;CANON,-,450;PRESENT_X;CANON,-
1436855757,463,PASSIVE,PRESENT_X,NIKON,ADVANCED,CANON,NIKON,NIKON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,NIKON,CANON,NIKON,NIKON,CANON,NIKON,NIKON,NONE,NO_KEYWORD,0;PRESENT_X;NIKON,-,0;PRESENT_X;NIKON,-
1436855762,463,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,CANON,NIKON,NIKON,what about this one,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,CANON,NIKON,NIKON,NONE,NO_KEYWORD,0;PRESENT_X;NIKON,-,49;PRESENT_X;NIKON,BAD
1436855766,463,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,how many megapixels does it have,megapixels,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,That one has 20.1 megapixels,megapixels,702;PRESENT_X;NIKON,-,681;PRESENT_X;NIKON,-
1436855776,463,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,What about the Zoom,Zoom,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it goes up to 5 times of optical zoom,optical zoom;times,12;PRESENT_X;NIKON,-,334;PRESENT_X;NIKON,-
1436855785,463,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,And how heavy is it,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,It's pretty light it's just 120 grams,grams,710;WAITING;NONE,-,69;PRESENT_X;NIKON,-
1436855812,463,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,I think I like this one better but can I set the settings manually,settings,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,or this one,NO_KEYWORD,202;PRESENT_X;CANON,-,161;WAITING;NONE,-
1436855821,463,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,yes,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"yes you can set the the settings, you will have full manual control",manual control;settings,235;PRESENT_X;CANON,-,361;PRESENT_X;CANON,-
1436855834,463,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,alright thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,no worries,worries,701;WAITING;NONE,-,37;PRESENT_X;CANON,BAD
1436855883,464,PASSIVE,WAITING,NONE,NOVICE,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-,0;WAITING;NONE,-
1436855890,464,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,how can I help you,NO_KEYWORD,347;PRESENT_X;SONY,-,171;WAITING;NONE,-
1436855898,464,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,I'm planning on taking a trip and I need a camera that's easy to use and lightweight,camera;trip,PRESENT_X,NIKON,SONY,NIKON,NIKON,NONE,NONE,NIKON,"I think I can recommend you to this camera, this camera is a point and shoot camera which is very easy to use you can just push this button and it will take pictures and it weighs just 120 grams",camera;grams;button;point;pictures,738;PRESENT_X;NIKON,-,156;PRESENT_X;SONY,-
1436855927,464,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,what about the color what colors can I get the SIM,SIM;color;colors,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,you have 5 options purple pink red black and silver,options;silver,166;PRESENT_X;NIKON,-,13;PRESENT_X;NIKON,-
