TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID,IS_BAD_CLUSTER
1437099883,502,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,how hot is the iso guns,iso guns,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this one goes up to 60000 X 6400,NO_KEYWORD,25966;WAITING;NONE,-
1437099898,502,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,you have full manual control yes I can control is so sure it's become a preacher,manual control;preacher,25977;WAITING;NONE,-
1437099905,502,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,can I control the white balance,white balance,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes,NO_KEYWORD,25988;WAITING;NONE,-
1437099911,502,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,and how many autofocus points does it have,autofocus points,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,don't have 61 points,points,25995;WAITING;NONE,-
1437099919,502,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,how much is,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,does a body cost 2000 dollars,body cost;dollars,26000;WAITING;NONE,-
1437099924,502,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,okay thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,26007;WAITING;NONE,-
1437099954,503,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,26025;WAITING;NONE,-
1437099958,503,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,CANON,SONY,NIKON,NIKON,SERVICE_COUNTER,CANON,CANON,coconut oil,coconut oil,26028;WAITING;NONE,-
1437099963,503,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,does Camry come in any other colors,Camry;colors,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,black,NO_KEYWORD,26034;WAITING;NONE,-
1437099970,503,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,how many auto focus points I have,auto focus points,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,61 plants,plants,26041;WAITING;NONE,-
1437099978,503,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,and what's the sense of size,sense;size,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,call this one is full frame camera,frame;camera,26050;WAITING;NONE,-
1437099987,503,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,do you have any mirrorless cameras,mirrorless cameras,PRESENT_X,SONY,NONE,NONE,CANON,CANON,SONY,SONY,ASRock Trader,ASRock Trader,26057;WAITING;NONE,-
1437100005,503,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what colors does it come in,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,silver white and black,silver,26077;WAITING;NONE,-
1437100012,503,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,how many auto focus points does this one have,auto focus,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,this one has a 179,NO_KEYWORD,26083;WAITING;NONE,-
1437100020,503,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,does that mean it's better at autofocusing than the DSLR camera,DSLR camera,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,yes it has some more Focus points for to take up faster moving objects,faster moving objects;Focus points,26094;WAITING;NONE,-
1437100039,503,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,how about in low light how does it perform,low light,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,3200 ISO and you can also hold exposure for up to 30 seconds,exposure;ISO,26111;WAITING;NONE,-
1437100053,503,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,and the sensor size is smaller than the other one,sensor size,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,yes one has a crop sensor,crop sensor,26126;WAITING;NONE,-
1437100063,503,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,does that mean it's the same as a point and shoot,shoot;point,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,I'm not sure how much what's the sensor size on a point and shoot but I think it's a bit bigger,sensor size;bit;point,26135;WAITING;NONE,-
1437100076,503,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,but it's definitely not as good as a DSLR,DSLR,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,yes,NO_KEYWORD,26148;WAITING;NONE,-
1437100083,503,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,thanks,NO_KEYWORD,NONE,DOOR,SONY,DOOR,DOOR,NONE,NONE,SONY,NONE,NO_KEYWORD,26156;WAITING;NONE,-
1437100089,503,PASSIVE,NONE,CANON,ADVANCED,SONY,CANON,CANON,NONE,NONE,SONY,NONE,NO_KEYWORD,NONE,CANON,NONE,NONE,CANON,NONE,NONE,SONY,NONE,NO_KEYWORD,26160;WAITING;NONE,-
1437100093,503,PASSIVE,NONE,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,SONY,how many auto focus points does this one have again,auto focus,PRESENT_X,CANON,NONE,NONE,CANON,SONY,CANON,CANON,61,NO_KEYWORD,26164;WAITING;NONE,-
1437100100,503,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,SONY,CANON,CANON,and the Mariners had 170,Mariners,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,179,NO_KEYWORD,26172;WAITING;NONE,-
1437100106,503,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I say thank very much,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,26176;WAITING;NONE,-
1437100125,505,PASSIVE,WAITING,NONE,NOVICE,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,26188;WAITING;NONE,-
1437100130,505,PASSIVE,WAITING,NONE,NOVICE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,26191;WAITING;NONE,-
1437100133,505,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,how many colors does this icon coming,icon;colors,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,the five different color aside from Silver black purple pink and red,black purple pink;different color,26196;WAITING;NONE,-
1437100148,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,does come in green,green,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,no dozen,dozen,26208;WAITING;NONE,-
1437100152,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,do you have a camera that comes in green color,green color;camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,fortunately we don't,NO_KEYWORD,26214;WAITING;NONE,-
1437100161,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,can we change the color in any other way,color;way,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,no,NO_KEYWORD,26223;WAITING;NONE,-
1437100166,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how much does this phone way,phone way,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,just 120 grams,grams,26228;WAITING;NONE,-
1437100173,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how does the glamour retouch affect WIC,glamour retouch,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,basically is here from there with photo box and its like why didn't why didn't your eyes hurt and it's a beauty effects,photo box;beauty effects;eyes,26236;WAITING;NONE,-
1437100190,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,sites like Photo box,Photo box;sites,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,is like taking a photo box,photo box,26252;WAITING;NONE,-
1437100195,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,and how much does it cost,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,68,NO_KEYWORD,26256;WAITING;NONE,-
1437100202,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,all the things for the chief say if I want to use it for Landscapes can I see that the exposure manually,chief;exposure;things;Landscapes,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,no you can't come said the exposure manually but of a comes with preset mod for that,preset mod;exposure,26269;WAITING;NONE,-
1437100217,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how many prisoners does a company,prisoners;company,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it comes in 18 different preset modes,different preset modes,26284;WAITING;NONE,-
1437100228,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,18 Wildcat so many is that including the Glamorous touch effect,Glamorous touch;Wildcat;effect,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,there's 12 different effect,different effect,26293;WAITING;NONE,-
1437100237,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,Saint Arnold as 30 different Market,Saint Arnold;different Market,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,no you can use the preset Moses end of everything she effect simultaneously,preset Moses end;effect,26301;WAITING;NONE,-
1437100249,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how many combinations,combinations,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,a lot more than 100,NO_KEYWORD,26311;WAITING;NONE,-
1437100258,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that's so many and what's the optical zoom on this phone,optical zoom;phone,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this one has 5 times optical zoom,times optical zoom,26321;WAITING;NONE,-
1437100270,505,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thanks very much,thanks,NONE,NIKON,NONE,NONE,NIKON,NIKON,CANON,CANON,NONE,NO_KEYWORD,26333;WAITING;NONE,-
1437100285,505,PASSIVE,NONE,DOOR,NOVICE,NIKON,DOOR,DOOR,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you,NO_KEYWORD,NONE,DOOR,NIKON,DOOR,DOOR,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for coming,NO_KEYWORD,26345;WAITING;NONE,-
1437100302,506,PASSIVE,WAITING,NONE,NOVICE,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,26360;WAITING;NONE,-
1437100319,506,PASSIVE,WAITING,NONE,NOVICE,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,26373;WAITING;NONE,-
1437100320,506,PASSIVE,WAITING,NONE,NOVICE,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,is this camera fully automatic,camera,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,yes,NO_KEYWORD,26378;WAITING;NONE,-
1437100330,506,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how much does it cost,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,don't cost $68,NO_KEYWORD,26385;WAITING;NONE,-
1437100337,506,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,do you have a camera that has a preset modes but it is a bit better quality,preset modes;bit;camera;quality,PRESENT_X,SONY,NONE,NONE,NIKON,NIKON,SONY,SONY,if you do if you can follow me,NO_KEYWORD,26395;WAITING;NONE,-
1437100346,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,NIKON,NIKON,SONY,SONY,sure,NO_KEYWORD,PRESENT_X,SONY,NIKON,SONY,SONY,NIKON,SONY,SONY,on this one also it also has preset mode but you can also control the settings manually,preset mode;settings,26402;WAITING;NONE,-
1437100358,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,it's a bit heavier than it,bit,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,just this one weighs 470 grams so basically is 4 times the previous one,grams;times,26413;WAITING;NONE,-
1437100366,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,does it have more preset mites,preset mites,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it has the last person that has 9 different reset my,person,26422;WAITING;NONE,-
1437100374,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,IC,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,26433;WAITING;NONE,-
1437100380,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,autistic affect my desire better than the Heritage affect me,autistic affect;desire;Heritage,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's different so the Rita she affect us some basic Visa Beauty f***** for the subjects for the subject you take a photo off but these artists is basically just like a painting if a girl like it softer um colors,softer um colors;basic Visa Beauty,26436;WAITING;NONE,-
1437100406,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,how much does this phone cost,phone cost,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,cost $550,cost,26461;WAITING;NONE,-
1437100411,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,how much was the previous government,previous government,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,68,NO_KEYWORD,26466;WAITING;NONE,-
1437100416,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,that's quite a lot more expensive,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,26475;WAITING;NONE,-
1437100422,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,good cameras under $300,good cameras,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,there's nothing in between,NO_KEYWORD,26479;WAITING;NONE,-
1437100431,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,set up a PSP what does that mean,PSP,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,Alicia Keys this exercise at but it's a bit smaller than a full full frame sensor so if you're looking at like shooting landscape then you're looking at a wider range frame although this one have a full frame size but on a PSE gets quite large all white Ranger picture,wider range frame;frame sensor;frame size;Alicia Keys;Ranger picture;shooting landscape;PSE;bit;exercise,26489;WAITING;NONE,-
1437100468,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,other camera has a smaller sensor,smaller sensor;camera,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,all the previous one has probably we don't have the exact sensor size information but this one has a cop sensor so but aside from that we have another camera with a full frame sensor,exact sensor size;cop sensor,26526;WAITING;NONE,-
1437100489,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,is the full frame camera have?,frame;camera,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,no it doesn't,NO_KEYWORD,26547;WAITING;NONE,-
1437100497,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,does it have artistic effect lights,artistic effect;lights,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,no,NO_KEYWORD,26552;WAITING;NONE,-
1437100503,506,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,ok i will have a think about it thank you,think,NONE,SONY,NONE,NONE,SONY,SONY,CANON,CANON,no worries,worries,26559;WAITING;NONE,-
1437100519,506,PASSIVE,NONE,NIKON,NOVICE,NONE,NONE,NIKON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you,NO_KEYWORD,NONE,DOOR,NIKON,DOOR,DOOR,CANON,SERVICE_COUNTER,SERVICE_COUNTER,Adobe X,Adobe,26574;WAITING;NONE,-
1437100538,507,PASSIVE,WAITING,NONE,NOVICE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,26587;WAITING;NONE,-
1437100543,507,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,this feels quite heavy how much does it weigh,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,filling weight 950 grams,grams;weight,26594;WAITING;NONE,-
1437100550,507,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,they almost one kilo I'm sorry I dropped it,kilo,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes almost one killer,killer,26601;WAITING;NONE,-
1437100558,507,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,how much does it weigh with a lens attached,lens,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the last but we don't have to live here,NO_KEYWORD,26609;WAITING;NONE,-
1437100568,507,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,how much does it cost,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,just somebody that cost 2000 dollars,somebody;dollars,26617;WAITING;NONE,-
1437100573,507,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,oh wow I'm looking something a bit cheaper to have any other options,bit;options,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,we have a mirrorless camera.,mirrorless camera,26626;WAITING;NONE,-
1437100583,507,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,what's a mirrorless camera,mirrorless camera,PRESENT_X,SONY,NONE,NONE,CANON,CANON,SONY,SONY,basically the previous one is a DSLR so you need lenses blood and also this one you don't need to buy extra less you can also control the settings manually and it doesn't have to mirror inside of the camera like DSLR,lenses blood;DSLR;settings;camera,26632;WAITING;NONE,-
1437100608,507,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,why would I control the settings manually,settings,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,for instance if you're looking at high-level photography you might want to control how much stuff do you want to go or how fast you want to hear,high-level photography;instance;stuff,26658;WAITING;NONE,-
1437100628,507,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,cic,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,26677;WAITING;NONE,-
1437100630,507,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,this camera is not really good for beginner,camera;beginner,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it does come with preset mode so if you just use the preset might think you can just shut up button to take pictures,preset mode;button;pictures,26680;WAITING;NONE,-
1437100645,507,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,it's really easy to use the preset mileage,preset mileage,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,you're so busy if you just push the button,button,26696;WAITING;NONE,-
1437100661,507,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,IC,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,26715;WAITING;NONE,-
1437100668,507,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,and it comes in different colors,different colors,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY, and aside from Silver it also comes in black and white,Silver,26718;WAITING;NONE,-
1437100676,507,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,how does Calles little bit boring to me I'm looking for stylish to have any other options,Calles little bit;options,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,f*** point and shoot camera that comes in five different colors,different colors;camera;point,26729;WAITING;NONE,-
1437100689,507,PASSIVE,PRESENT_X,NIKON,NOVICE,SONY,NIKON,NIKON,SONY,NIKON,NIKON,can you show me that one please,NO_KEYWORD,PRESENT_X,NIKON,SONY,NIKON,NIKON,SONY,NIKON,NIKON,all the second one comes in purple pink red black and silver,silver,26738;WAITING;NONE,-
1437100700,507,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,a gray that looks really stylish looks a bit lighter as well how much does it weigh,gray;bit,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,weight 120 grams,weight 120,26755;WAITING;NONE,-
1437100712,507,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thanks,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,26767;WAITING;NONE,-
1437100720,507,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how do you zoom the camera,camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,they can just push this button tissue,button tissue,26771;WAITING;NONE,-
1437100734,507,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,okay and does it have any menu settings,menu settings,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,no this one has very limited manual settings,manual settings,26789;WAITING;NONE,-
1437100748,507,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,but it has preset modes,preset modes,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,has 18 different preset modes,different preset modes,26798;WAITING;NONE,-
1437100755,507,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,and how much does it cost,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,68 dollars,dollars,26805;WAITING;NONE,-
1437100761,507,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that's a really good price,good price,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,26811;WAITING;NONE,-
1437100785,508,PASSIVE,WAITING,NONE,ADVANCED,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,26824;WAITING;NONE,-
1437100791,508,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,26836;WAITING;NONE,-
1437100801,508,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,Skizzy Mac asked question,Skizzy Mac;question,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,how can I help,NO_KEYWORD,26843;WAITING;NONE,-
1437100808,508,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,the sensor on this phone is it full frame,sensor;frame;phone,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes it is,NO_KEYWORD,26851;WAITING;NONE,-
1437100816,508,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I noticed the camera but there is a crop sensor when would I need a full frame compared to crop sensor,crop sensor;camera;frame,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,you're looking at the shooting wider image for instant landscape than full frame is definitely better for that,shooting wider image;instant landscape;frame,26859;WAITING;NONE,-
1437100831,508,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,and does it have a long exposure,long exposure,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it goes up to 30 seconds,NO_KEYWORD,26872;WAITING;NONE,-
