INDEX,TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID_SHOPKEEPER,IS_BAD_CLUSTER_SHOPKEEPER,CLUSTER_ID_CUSTOMER,IS_BAD_CLUSTER_CUSTOMER
4759,1437101913,513,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"the iso is very high, it goes up to 6400 ISO with very little noise and also it has up to 30 seconds of exposure",little noise;iso;exposure,27875;WAITING;NONE,0,27875;WAITING;NONE,0
4760,1437101940,513,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,safe I want to take some great photos of my dog will this be the camera for me,great photos;camera;dog,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,you can you can do lots of stuff with this camera,camera;stuff,27898;WAITING;NONE,0,27898;WAITING;NONE,0
4761,1437101954,513,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,okay thanks,thanks,PRESENT_X,NIKON,NONE,NONE,SONY,CANON,NIKON,NIKON,NONE,NO_KEYWORD,27918;WAITING;NONE,0,27918;WAITING;NONE,0
4762,1437101978,513,PASSIVE,PRESENT_X,NIKON,NOVICE,SONY,NIKON,NIKON,NONE,NONE,NIKON,so you wouldn't recommend either of these two cameras for me,cameras,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,"basically every camera has its own characteristic, the one that I have shown you just now it's a DSLR camera, it's meant for a professional photographer, if you're new in photography, the sony one is good for you because a comes with manual settings as well, if you're just looking for a good shot then this is the best camera for you",DSLR camera;best camera;professional photographer;manual settings;good shot;characteristic;sony;photography,27935;WAITING;NONE,0,27935;WAITING;NONE,0
4763,1437102013,513,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,I want to take pictures of my dog and money is not really an issue I just want to take the best possible pictures of my dog is this the camera should buy,best possible pictures;dog;camera;money;issue,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,i think the sony one is better,sony,27976;WAITING;NONE,0,27976;WAITING;NONE,0
4764,1437102025,513,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,NIKON,NIKON,SONY,SONY,why is the sony one better,sony,PRESENT_X,SONY,NONE,NONE,NIKON,NIKON,SONY,SONY,"it has really high focus points so it's very good to shoot a moving object so you can keep your dog while it's laying also it goes with artistic effects so if you're looking at uploading your photos on Instagram, you can just some of the effects on your pictures",high focus points;artistic effects;object;dog;photos;Instagram;pictures,27979;WAITING;NONE,0,27979;WAITING;NONE,0
4765,1437102051,513,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,it looks lighter than the first one you should me as well,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,yes this weight it weighs half the Canon which is 950 grams,grams;Canon;weight,28006;WAITING;NONE,0,28006;WAITING;NONE,0
4766,1437102064,513,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,but if I really want the best possible photos of my dog I should go with the Canon ,best possible photos;Canon;dog,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"if you are familiar with photography then I recommend the canon one, but if your to less familiar, then this one also comes in preset modes",preset modes;canon;photography,28021;WAITING;NONE,0,28021;WAITING;NONE,0
4767,1437102079,513,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,what's the preset mode,preset mode,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,the preset mode has basically has a night nightmare beach mode or landscape,nightmare beach mode;preset mode,28035;WAITING;NONE,0,28035;WAITING;NONE,0
4768,1437102093,513,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,does it have dog mode,dog mode,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,not necessary dog mode But it does have activities mode,necessary dog mode;activities mode,28047;WAITING;NONE,0,28047;WAITING;NONE,0
4769,1437102100,513,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,okay great thanks for the advice,okay great thanks;advice,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,if you have more questions I will be at the service counter,service counter;questions,28058;WAITING;NONE,0,28058;WAITING;NONE,0
4770,1437102108,513,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,28060;WAITING;NONE,0,28060;WAITING;NONE,0
4771,1437102127,513,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,I am thinking about going with this one because it just seems like it's the best how many Focus points do they have,Focus points,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,61,NO_KEYWORD,28090;WAITING;NONE,0,28090;WAITING;NONE,0
4772,1437102141,513,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,so that's of the state the best out of the three cameras right,cameras;state,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the previous Sony camera has more autofocus points but then with this camera you can change the lenses and have better images,previous Sony camera;autofocus points;better images;lenses,28096;WAITING;NONE,0,28096;WAITING;NONE,0
4773,1437102154,513,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,okay and what about this is so it was that,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"The iso enables you to take pictures in dim light, this one has the best ISO settings, it goes up to 6400",best ISO settings;dim light,28110;WAITING;NONE,0,28110;WAITING;NONE,0
4774,1437102170,513,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,and does it have the preset modes,preset modes,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,no it doesn't so if you're not familiar unfortunately you have to control everything manual,NO_KEYWORD,28125;WAITING;NONE,0,28125;WAITING;NONE,0
4775,1437102181,513,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,I see that seems really hard alright thanks very much,alright thanks,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for coming,NO_KEYWORD,28137;WAITING;NONE,0,28137;WAITING;NONE,0
4776,1437960105,595,PASSIVE,WAITING,NONE,NOVICE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28149;WAITING;NONE,0,28149;WAITING;NONE,0
4777,1437960116,595,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,excuse me,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,yes how can I help you,NO_KEYWORD,28157;WAITING;NONE,0,28157;WAITING;NONE,0
4778,1437960121,595,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm looking for a light weight camera just take quick easy pictures was is there one you recommend,quick easy pictures;light weight,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this one only weighs 120 grams and it's a point and shoot camera so it's really easy to use,grams;camera;point,28167;WAITING;NONE,0,28167;WAITING;NONE,0
4779,1437960144,595,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,Do you have it in any other colors,colors,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes aside from silver we have black pink red and purple,silver,28186;WAITING;NONE,0,28186;WAITING;NONE,0
4780,1437960154,595,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thank you,NO_KEYWORD,PRESENT_X,CANON,NIKON,DOOR,DOOR,NIKON,CANON,CANON,NONE,NO_KEYWORD,28199;WAITING;NONE,0,28199;WAITING;NONE,0
4781,1437960165,595,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NIKON,CANON,CANON,what about this one is this one point and shoot,shoot;point,PRESENT_X,CANON,NONE,NONE,CANON,NIKON,CANON,CANON,no that one for DSLR and it's really heavy,DSLR,28209;WAITING;NONE,0,28209;WAITING;NONE,0
4782,1437960175,595,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for coming,NO_KEYWORD,28223;WAITING;NONE,0,28223;WAITING;NONE,0
4783,1437960219,596,PASSIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28249;WAITING;NONE,0,28249;WAITING;NONE,0
4784,1437960223,596,PASSIVE,WAITING,NONE,ADVANCED,DOOR,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,FACE_TO_FACE,NONE,NONE,NONE,SERVICE_COUNTER,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28251;WAITING;NONE,0,28251;WAITING;NONE,0
4785,1437960225,596,PASSIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,SERVICE_COUNTER,NONE,NONE,SERVICE_COUNTER,hello I'm looking for a camera with very high is so can you recommend one for me,camera,PRESENT_X,CANON,SERVICE_COUNTER,CANON,CANON,NONE,NONE,CANON,"Sure if you can follow me here, This canon camera has up to 6400 ISO with that iso it takes really good images",canon camera;good images;ISO,28258;WAITING;NONE,0,28258;WAITING;NONE,0
4786,1437960247,596,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what kind of sensor size does it have,sensor size;kind,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this one has a full frame sensor,sensor;frame,28278;WAITING;NONE,0,28278;WAITING;NONE,0
4787,1437960255,596,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,thank you,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,28296;WAITING;NONE,0,28296;WAITING;NONE,0
4788,1437960269,596,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,thank you for your help,help,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,no worries,worries,28297;WAITING;NONE,0,28297;WAITING;NONE,0
4789,1437960326,597,PASSIVE,WAITING,NONE,ADVANCED,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28307;WAITING;NONE,0,28307;WAITING;NONE,0
4790,1437960336,597,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,NONE,NO_KEYWORD,28321;WAITING;NONE,0,28321;WAITING;NONE,0
4791,1437960343,597,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,excuse me,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,yes how can I help you,NO_KEYWORD,28324;WAITING;NONE,0,28324;WAITING;NONE,0
4792,1437960347,597,PASSIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,I am looking for a camera that takes pretty good long exposed pictures which one would be best,long exposed pictures;camera,PRESENT_X,CANON,NIKON,CANON,CANON,NIKON,CANON,CANON,"We have a DSLR for that, this one has up to 30 seconds of long exposure and aside from that it also comes in bulb mode to extend the exposure",DSLR;bulb mode;long exposure,28335;WAITING;NONE,0,28335;WAITING;NONE,0
4793,1437960377,597,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,Can I buy any other lenses for as well,lenses,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes but we don't have the lens here,lens,28360;WAITING;NONE,0,28360;WAITING;NONE,0
4794,1437960385,597,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok thank you,ok thank,PRESENT_X,CANON,CANON,SONY,SONY,NONE,NONE,CANON,NONE,NO_KEYWORD,28373;WAITING;NONE,0,28373;WAITING;NONE,0
4795,1437960395,597,PASSIVE,PRESENT_X,NIKON,ADVANCED,CANON,NIKON,NIKON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,NIKON,NONE,NONE,CANON,NONE,NO_KEYWORD,28377;WAITING;NONE,0,28377;WAITING;NONE,0
4796,1437960405,597,PASSIVE,PRESENT_X,SONY,ADVANCED,NIKON,SONY,SONY,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,CANON,SONY,SONY,NONE,NO_KEYWORD,28396;WAITING;NONE,0,28396;WAITING;NONE,0
4797,1437960418,597,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,CANON,SONY,SONY,excuse me,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,CANON,SONY,SONY,yes,NO_KEYWORD,28401;WAITING;NONE,0,28401;WAITING;NONE,0
4798,1437960424,597,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,this one says it has low exposure to which one would be better,low exposure,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"This one also goes up to 30 seconds of exposure but the previous one it has bulb mode, but just for the long exposure they are the same",bulb mode;long exposure,28408;WAITING;NONE,0,28408;WAITING;NONE,0
4799,1437960445,597,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,thank you,NO_KEYWORD,WAITING,NONE,SONY,DOOR,DOOR,SONY,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,28432;WAITING;NONE,0,28432;WAITING;NONE,0
4800,1437960455,597,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,MIDDLE,SONY,SERVICE_COUNTER,SERVICE_COUNTER,thank you for your time,time,WAITING,NONE,NONE,NONE,MIDDLE,SONY,SERVICE_COUNTER,SERVICE_COUNTER,thank you for coming,NO_KEYWORD,28436;WAITING;NONE,0,28436;WAITING;NONE,0
4801,1437960490,598,PASSIVE,WAITING,NONE,NOVICE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28450;WAITING;NONE,0,28450;WAITING;NONE,0
4802,1437960499,598,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,excuse me,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,SERVICE_COUNTER,NIKON,NIKON,is there anything I can help,NO_KEYWORD,28459;WAITING;NONE,0,28459;WAITING;NONE,0
4803,1437960505,598,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,How much does this camera cost,camera cost,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,that one cost 68 dollars,dollars;cost,28464;WAITING;NONE,0,28464;WAITING;NONE,0
4804,1437960512,598,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,but it looks like a point and shoot is it good to just take around anywhere with you,shoot;point,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes it has 18 different preset modes so it can adjust to many different kind of settings,different preset modes;different kind;settings,28474;WAITING;NONE,0,28474;WAITING;NONE,0
4805,1437960530,598,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,would you recommend this one over the other two but just a novice is camera,novice;camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes I do this is the easiest to use among the camera we have,camera,28493;WAITING;NONE,0,28493;WAITING;NONE,0
4806,1437960544,598,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,ok thank you,ok thank,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,28508;WAITING;NONE,0,28508;WAITING;NONE,0
4807,1437960551,598,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,Does it come in any other colors,colors,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes aside from silver we do have black red pink and purple,black red pink;purple;silver,28511;WAITING;NONE,0,28511;WAITING;NONE,0
4808,1437960562,598,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,Thanks,Thanks,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,28521;WAITING;NONE,0,28521;WAITING;NONE,0
4809,1437960585,598,PASSIVE,WAITING,NONE,NOVICE,SONY,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28547;WAITING;NONE,0,28547;WAITING;NONE,0
4810,1437960625,599,PASSIVE,WAITING,NONE,NOVICE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28564;WAITING;NONE,0,28564;WAITING;NONE,0
4811,1437960627,599,PASSIVE,WAITING,NONE,NOVICE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,hello I'm looking for a camera from my friend they don't really know much about cameras or photography so do you have anything that would be pretty easy to use without having any knowledge,friend;camera;cameras;photography;knowledge,PRESENT_X,NIKON,NONE,NONE,SERVICE_COUNTER,SERVICE_COUNTER,NIKON,NIKON,"yes we actually have this nikon point and shoot camera, it's  really easy to use, you push this button, with the preset mode it can adjust many kind of settings, you don't have to set anything",preset mode;nikon point;button;camera;settings;kind,28580;WAITING;NONE,0,28580;WAITING;NONE,0
4812,1437960662,599,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,does it come any in any other colors,colors,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes it comes in 5 different colors silver black red pink purple,red pink purple;different colors,28603;WAITING;NONE,0,28603;WAITING;NONE,0
4813,1437960674,599,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that's awesome say can you can you use it to take pictures underwater,pictures underwater,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm not sure about that we don't have any information,information,28620;WAITING;NONE,0,28620;WAITING;NONE,0
4814,1437960687,599,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,ok thank you,ok thank,PRESENT_X,NIKON,NONE,NONE,SONY,NONE,NONE,NIKON,NONE,NO_KEYWORD,28637;WAITING;NONE,0,28637;WAITING;NONE,0
4815,1437960710,599,PASSIVE,PRESENT_X,CANON,NOVICE,SONY,CANON,CANON,NONE,NONE,NIKON,NONE,NO_KEYWORD,WAITING,NONE,SONY,CANON,CANON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,28652;WAITING;NONE,0,28652;WAITING;NONE,0
4816,1437960729,599,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,excuse me what does it mean by optical zoom,optical zoom,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,basically the higher the optical zoom is then you can take up take pictures of objects which is far away,optical zoom;pictures;objects,28672;WAITING;NONE,0,28672;WAITING;NONE,0
4817,1437960746,599,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thank you,NO_KEYWORD,WAITING,NONE,NIKON,DOOR,DOOR,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for dropping by,NO_KEYWORD,28690;WAITING;NONE,0,28690;WAITING;NONE,0
4818,1437960791,600,PASSIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,Is there anything I can do to help you,NO_KEYWORD,28707;WAITING;NONE,0,28707;WAITING;NONE,0
4819,1437960804,600,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,I'm looking to upgrade from my SLR I currently have I was wondering what the specs what cuz I want something that's quite cheap,SLR;specs,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"Basically this one is a full frame camera, the iso goes up to 6400, the exposure you can hold it for 30 seconds and you can extended with the bulb mode, as for the price it's $2000 just the body ",bulb mode;exposure;frame;camera;iso;price;body,28730;WAITING;NONE,0,28730;WAITING;NONE,0
4820,1437960855,600,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,Does it come with any accessories like a case or tripod,tripod;accessories;case,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,we only sell the body,body,28767;WAITING;NONE,0,28767;WAITING;NONE,0
4821,1437960864,600,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok thank you,ok thank,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,28783;WAITING;NONE,0,28783;WAITING;NONE,0
4822,1437960876,600,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I was think about this and come back later,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for coming,NO_KEYWORD,28786;WAITING;NONE,0,28786;WAITING;NONE,0
4823,1437960882,600,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,28789;WAITING;NONE,0,28789;WAITING;NONE,0
4824,1437960915,601,PASSIVE,WAITING,NONE,ADVANCED,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28800;WAITING;NONE,0,28800;WAITING;NONE,0
4825,1437960927,601,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28814;WAITING;NONE,0,28814;WAITING;NONE,0
4826,1437960935,601,PASSIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,I am looking camera that has good manual testing was on Ultra settings because I'm teaching someone how to use a camera and I was wondering what your best recommendation with me,good manual testing;Ultra settings;best recommendation;camera,PRESENT_X,SONY,SERVICE_COUNTER,SONY,SONY,SERVICE_COUNTER,SONY,SONY,"we actually have one camera that goes with manual and automatic settings, The Sony camera has preset mode you can also have full manual control of the features",automatic settings;camera;Sony camera;manual control;mode;features,28828;WAITING;NONE,0,28828;WAITING;NONE,0
4827,1437960969,601,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,would it be easy for beginners but also has the attributes of a dslr camera,dslr camera;attributes;beginners,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,basically if you're looking at the learning photography then this is the best camera,best camera;photography,28857;WAITING;NONE,0,28857;WAITING;NONE,0
4828,1437960984,601,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,ok thank you,ok thank,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,28870;WAITING;NONE,0,28870;WAITING;NONE,0
4829,1437960990,601,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,what price is it,price,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,it's $550,NO_KEYWORD,28872;WAITING;NONE,0,28872;WAITING;NONE,0
4830,1437960997,601,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,ok thank you,ok thank,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,If you need anything else just let me know,NO_KEYWORD,28888;WAITING;NONE,0,28888;WAITING;NONE,0
4831,1437961011,601,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,ok thank you,ok thank,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,28891;WAITING;NONE,0,28891;WAITING;NONE,0
4832,1437961031,601,PASSIVE,WAITING,NONE,ADVANCED,CANON,DOOR,DOOR,NONE,NONE,SERVICE_COUNTER,thank you for your help,help,WAITING,NONE,CANON,DOOR,DOOR,NONE,NONE,SERVICE_COUNTER,thank you for coming,NO_KEYWORD,28912;WAITING;NONE,0,28912;WAITING;NONE,0
4833,1437961063,602,PASSIVE,WAITING,NONE,ADVANCED,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28923;WAITING;NONE,0,28923;WAITING;NONE,0
